intersectional_id,control_id,n_target,n_control,accuracy,f1_score
Black_Male_Accountant,Hispanic_Male_Accountant,296,296,0.6752693965517242,0.6738289401478761
Black_Male_Accountant,Native American_Male_Accountant,296,298,0.620083284628872,0.6055216399536635
Black_Male_Cleaner,Black_Female_Cleaner,298,296,0.584978152570204,0.5683497579464627
Black_Male_Cleaner,Asian_Male_Cleaner,298,298,0.6415190312682642,0.6354058319701105
Black_Male_Cleaner,Hispanic_Male_Cleaner,298,298,0.672906012565751,0.6718719869826979
Black_Male_Cleaner,Native American_Male_Cleaner,298,298,0.5852315897136178,0.5762016982630134
Black_Male_Mechanic,Black_Female_Mechanic,296,296,0.6064116379310345,0.5955689882602652
Black_Male_Mechanic,Asian_Male_Mechanic,296,296,0.647844827586207,0.642928369679314
Black_Male_Mechanic,Hispanic_Male_Mechanic,296,296,0.6528556034482759,0.6468414565084158
Black_Male_Mechanic,Native American_Male_Mechanic,296,298,0.6014720923436586,0.5948482136761133
Black_Male_Cashier,Black_Female_Cashier,298,298,0.6034564947399181,0.5897916742533356
Black_Male_Cashier,Asian_Male_Cashier,298,298,0.6238740137346581,0.6208420431820058
Black_Male_Cashier,Hispanic_Male_Cashier,298,296,0.6146999196376388,0.6113397061210413
Black_Male_Cashier,Native American_Male_Cashier,298,296,0.6081732174167154,0.5997050801208863
Black_Female_CEO,Asian_Female_CEO,298,296,0.6352726841028639,0.6237466055994012
Black_Female_CEO,Hispanic_Female_CEO,298,298,0.6722731589713618,0.6688124231552914
Black_Female_CEO,Native American_Female_CEO,298,296,0.6645401081239042,0.6633865995855339
Black_Female_Doctor,Asian_Female_Doctor,296,296,0.6226293103448276,0.6131580385340523
Black_Female_Doctor,Hispanic_Female_Doctor,296,296,0.6646012931034483,0.6548992701973917
Black_Female_Doctor,Native American_Female_Doctor,296,296,0.6122844827586207,0.6034873934170507
Black_Female_Lawyer,Asian_Female_Lawyer,296,296,0.5892780172413794,0.5862601707451742
Black_Female_Lawyer,Hispanic_Female_Lawyer,296,296,0.6474137931034483,0.6469279307823811
Black_Female_Lawyer,Native American_Female_Lawyer,296,296,0.6063577586206896,0.5911335839853437
Black_Female_Nurse,Asian_Female_Nurse,296,296,0.590953958049224,0.5758179669767474
Black_Female_Nurse,Hispanic_Female_Nurse,296,296,0.6677627489725678,0.665399862573954
Black_Female_Nurse,Native American_Female_Nurse,296,296,0.6116918103448276,0.5987412621971667
Black_Female_Teacher,Asian_Female_Teacher,296,296,0.5781788793103447,0.5693330837787998
