intersectional_id,control_id,n_target,n_control,accuracy,f1_score
Native American_Male_Doctor,Unmarked_Unmarked_Doctor,296,2694,0.916811248103112,0.6523213500516205
Native American_Male_Lawyer,Unmarked_Unmarked_Lawyer,298,2694,0.9144015275868351,0.619977688544873
Native American_Male_Nurse,Unmarked_Unmarked_Nurse,296,2694,0.9071719535169807,0.6028874096935163
Native American_Male_Teacher,Unmarked_Unmarked_Teacher,298,2698,0.9051307005533925,0.6009836555956286
Native American_Male_Accountant,Unmarked_Unmarked_Accountant,298,2698,0.9102535807430282,0.6171760101046468
Native American_Male_Cleaner,Unmarked_Unmarked_Cleaner,298,2702,0.9042255946120162,0.5162166989304853
Native American_Male_Mechanic,Unmarked_Unmarked_Mechanic,298,2696,0.9003164055939841,0.47710514706552754
Native American_Male_Cashier,Unmarked_Unmarked_Cashier,296,2698,0.9010686364438307,0.48138818941240213
Native American_Female_CEO,Unmarked_Unmarked_CEO,296,2696,0.9191885150055846,0.6705054056151738
Native American_Female_Doctor,Unmarked_Unmarked_Doctor,296,2694,0.9122798843464255,0.6426723140846017
Native American_Female_Lawyer,Unmarked_Unmarked_Lawyer,296,2694,0.9090660959727532,0.5847577825611872
Native American_Female_Nurse,Unmarked_Unmarked_Nurse,296,2694,0.8966520138829575,0.57362257429497
Native American_Female_Teacher,Unmarked_Unmarked_Teacher,298,2698,0.9053002967060294,0.5949729655254121
Native American_Female_Accountant,Unmarked_Unmarked_Accountant,298,2698,0.8953890306916946,0.5979365793850117
Native American_Female_Cleaner,Unmarked_Unmarked_Cleaner,296,2702,0.9092882012230685,0.5607015023790004
Native American_Female_Mechanic,Unmarked_Unmarked_Mechanic,298,2696,0.905968821611401,0.5325055203879335
Native American_Female_Cashier,Unmarked_Unmarked_Cashier,298,2698,0.9069939162005692,0.5544276919788247
