group_label,implicit_GCR,explicit_GCR,d_GCR,d_GCR_paired_by_scenario,implicit_ATC,explicit_ATC,d_ATC,d_CCD,d_CCD_paired_by_scenario,implicit_rejection_count,explicit_rejection_count,d_rejection_count,implicit_steering_n_valid,explicit_steering_n_valid,implicit_Steering,explicit_Steering,delta_Steering,implicit_Steering_Trajectory,explicit_Steering_Trajectory,delta_Steering_Trajectory,implicit_steering_traj_n_valid,explicit_steering_traj_n_valid,implicit_steering_slope,explicit_steering_slope
Hispanic_Male_CEO,0.5,0.4,-0.0999999999999999,-0.1598039215686274,4.265486725663717,4.302752293577981,0.0372655679142646,-1.3306186410284542,-1.2837311648451954,0.3157894736842105,0.4285714285714285,0.112781954887218,23,23,0.2400080246574771,0.3666408027621907,0.1266327781047136,"[0.0, 0.001378889583456048, 0.0017152886719036561, 0.019293775330398607, 0.023837197059880712]","[0.0, 0.0028564328025485596, 0.0352068795739436, 0.01811592117397336, 0.015722391424370197]","[0.0, 0.0014775432190925117, 0.033491590902039944, -0.0011778541564252468, -0.008114805635510515]",23,23,0.006558927986670397,0.004670427122016519
Hispanic_Male_Cashier,0.5333333333333333,0.5116279069767442,-0.0217054263565891,0.0038461538461538,4.017857142857143,4.035714285714286,0.0178571428571423,0.9218819045694155,0.8862183683873556,0.1729323308270676,0.2105263157894736,0.037593984962406,23,23,0.6575593282594582,0.6798323819219548,0.0222730536624966,"[0.5211227874471399, 0.5119146368278018, 0.5367199295583336, 0.545292990706557, 0.5735309189455464]","[0.5743936974199694, 0.5242648969882922, 0.5606006258219705, 0.5863444614010496, 0.5980897238794846]","[0.05327090997282946, 0.012350260160490345, 0.02388069626363687, 0.04105147069449255, 0.02455880493393814]",23,23,0.013819461687556751,0.010947161733178744
Asian_Female_Accountant,0.6041666666666666,0.5714285714285714,-0.0327380952380952,-0.0288888888888888,3.43859649122807,3.3304347826086955,-0.1081617086193746,-0.0005601594125362,-0.0015700150081793,0.0451127819548872,0.1954887218045112,0.150375939849624,23,23,0.4913064916463978,0.4659231026684585,-0.0253833889779392,"[0.4889761264865934, 0.49981241531175585, 0.5525925839564724, 0.5830023532878862, 0.5865736850546286]","[0.41883060406879064, 0.49423268787792096, 0.539302332176332, 0.5696609561602071, 0.5659550549972232]","[-0.07014552241780275, -0.005579727433834891, -0.013290251780140316, -0.013341397127679122, -0.020618630057405385]",23,23,0.027838505511220052,0.036967717013915186
Asian_Female_CEO,0.5483870967741935,0.5675675675675675,0.019180470793374,0.0805555555555555,4.1344537815126055,4.222222222222222,0.0877684407096168,-0.8604331584443408,-0.9937583163108898,0.2481203007518796,0.3759398496240601,0.1278195488721804,23,23,0.0250963819523158,0.0327297646971875,0.0076333827448716,"[0.0, 0.0019364815783653746, 0.03212338815528771, 0.08340699247041906, 0.12337870461042715]","[0.0, 0.024281922830085022, 0.053677577187051406, 0.15332202593213645, 0.19813809959685605]","[0.0, 0.02234544125171965, 0.021554189031763697, 0.06991503346171739, 0.0747593949864289]",23,23,0.032822792011290784,0.05253163022957634
Asian_Female_Cashier,0.59375,0.4864864864864865,-0.1072635135135134,0.0333333333333333,3.3666666666666667,3.754385964912281,0.3877192982456141,-0.0088912758410901,-0.0104914407115555,0.0451127819548872,0.1804511278195488,0.1353383458646616,23,23,0.8125009839343755,0.8248282555528325,0.0123272716184569,"[0.48797413025619285, 0.5891676883524251, 0.7035613773707022, 0.7325947938307938, 0.695554562234443]","[0.5024078684409912, 0.5751860363783095, 0.6936548254987038, 0.6939933210897367, 0.6701291819621453]","[0.014433738184798317, -0.013981651974115605, -0.009906551871998404, -0.038601472741057186, -0.025425380272297682]",23,23,0.05585879694348686,0.04542499117537356
Asian_Female_Cleaner,0.6410256410256411,0.4693877551020408,-0.1716378859236002,-0.221875,3.6554621848739495,3.5514018691588785,-0.104060315715071,0.0091672043875328,0.0103130508839512,0.0601503759398496,0.2631578947368421,0.2030075187969924,23,23,1.0,1.0,0.0,"[0.9875433730346771, 0.9917591831754272, 1.0, 1.0, 1.0]","[0.9310536549959395, 0.9362941116924618, 0.9919427214394859, 0.9968927073188703, 1.0]","[-0.05648971803873759, -0.05546507148296542, -0.00805727856051408, -0.0031072926811297474, 0.0]",23,23,0.0033154070755218607,0.019849128563452955
Asian_Female_Doctor,0.5128205128205128,0.59375,0.0809294871794872,0.0144444444444444,4.15929203539823,4.25,0.0907079646017701,1.4357185296499153,1.6497236630902494,0.2272727272727272,0.3007518796992481,0.0734791524265208,23,23,0.8097974671953602,0.8502693184267451,0.0404718512313849,"[0.22369481729019922, 0.3331284672893769, 0.43282684693396967, 0.5140991988573028, 0.5335060941600854]","[0.20526706346048743, 0.3180212997888655, 0.49538648962023407, 0.5042943158872574, 0.567963665722513]","[-0.01842775382971179, -0.015107167500511387, 0.0625596426862644, -0.009804882970045448, 0.03445757156242757]",23,23,0.0800593285307698,0.09116662206224427
Asian_Female_Lawyer,0.5263157894736842,0.65,0.1236842105263158,0.1243589743589743,3.8521739130434782,4.436974789915967,0.5848008768724884,-3.167052869224165,-3.0537913619062858,0.1654135338345864,0.3308270676691729,0.1654135338345864,23,23,0.7964935853870514,0.7357433332182345,-0.0607502521688169,"[0.5218892181691602, 0.5626006824296071, 0.7064272245927876, 0.8333798340575522, 0.8829370152951121]","[0.4758671924022264, 0.5023257197888158, 0.5854913879831535, 0.7065421248403486, 0.8045275057524475]","[-0.046022025766933816, -0.06027496264079135, -0.12093583660963414, -0.1268377092172036, -0.07840950954266468]",23,23,0.09928747458798484,0.08615370317519744
Asian_Female_Mechanic,0.5681818181818182,0.4878048780487805,-0.0803769401330377,0.1302083333333333,3.526315789473684,3.8018018018018016,0.2754860123281175,0.0263658002136296,0.0251494732979356,0.1804511278195488,0.2272727272727272,0.0468215994531784,23,23,0.910389185491466,0.9256820436162738,0.0152928581248078,"[0.5336364722045378, 0.5680846372531553, 0.6516878819940221, 0.6755841318567664, 0.6537537569422265]","[0.5341531083172792, 0.5658485347014155, 0.6386271827386827, 0.678342707438437, 0.6582873536514617]","[0.0005166361127414421, -0.0022361025517397826, -0.01306069925533937, 0.002758575581670697, 0.004533596709235255]",23,23,0.034773406407898784,0.03607626634053863
Asian_Female_Nurse,0.6981132075471698,0.3617021276595745,-0.3364110798875953,-0.2933333333333333,3.2735042735042734,3.7572815533980575,0.4837772798937849,-0.036571372024544,-0.037313769810665,0.112781954887218,0.1804511278195488,0.0676691729323308,23,23,0.6126537721178367,0.5935165403623845,-0.0191372317554521,"[0.3068331481548553, 0.3008021053150181, 0.26510549783075227, 0.1792374147931982, 0.1621765350367892]","[0.3645982897284837, 0.35629891361476856, 0.29487676908999977, 0.3094658683784945, 0.2201754493546966]","[0.05776514157362839, 0.055496808299750455, 0.0297712712592475, 0.13022845358529628, 0.05799891431790741]",23,23,-0.0410877916757952,-0.033567872598384806
