intersectional_id,control_id,n_target_imp,n_control_imp,accuracy_imp,f1_score_imp,n_target_exp,n_control_exp,accuracy_exp,f1_score_exp,accuracy_delta,f1_score_delta
Black_Female_Accountant,Unmarked_Unmarked_Accountant,133,1334,0.8241320770341305,0.5666187945133911,133,1334,0.8552321730580438,0.64340579747253,0.031100096023913282,0.07678700295913887
Native American_Male_Nurse,Unmarked_Unmarked_Nurse,133,1332,0.873155671826904,0.6110644032672317,133,1332,0.897642387027388,0.7219765377273695,0.024486715200483955,0.11091213446013781
Asian_Male_Mechanic,Unmarked_Unmarked_Mechanic,133,1333,0.8754528525520351,0.638330168223159,133,1333,0.8730356495252913,0.6451118924339163,-0.0024172030267437528,0.0067817242107572895
Asian_Female_Cashier,Unmarked_Unmarked_Cashier,133,1334,0.8668913408941374,0.5986527525282688,133,1334,0.8993918591011102,0.7129370058301772,0.03250051820697275,0.11428425330190839
Black_Female_Nurse,Unmarked_Unmarked_Nurse,133,1332,0.8448673744426618,0.5321806355767689,133,1332,0.8517057461314479,0.587440102613459,0.0068383716887860935,0.05525946703669016
Native American_Female_Cleaner,Unmarked_Unmarked_Cleaner,133,1336,0.8094182921334909,0.538517908544563,133,1336,0.9049125318985594,0.7043415705454952,0.09549423976506843,0.16582366200093213
Asian_Female_Accountant,Unmarked_Unmarked_Accountant,133,1334,0.833777476101665,0.5910620190024768,133,1334,0.853273137918386,0.6221898141858351,0.01949566181672102,0.031127795183358287
Native American_Female_Lawyer,Unmarked_Unmarked_Lawyer,133,1332,0.8192539382576435,0.5655606415631093,133,1332,0.84119355804714,0.6585663511614726,0.021939619789496545,0.0930057095983633
Asian_Female_Nurse,Unmarked_Unmarked_Nurse,133,1332,0.841886593353476,0.558578293886909,133,1332,0.8746061835555121,0.6498323908020336,0.032719590202036075,0.09125409691512454
Hispanic_Male_Accountant,Unmarked_Unmarked_Accountant,133,1334,0.8498626749879632,0.5466865285574244,133,1334,0.9174123882671402,0.7306654042803483,0.06754971327917703,0.18397887572292393
White_Male_Mechanic,Unmarked_Unmarked_Mechanic,133,1333,0.8536282057135056,0.6436158263974491,133,1333,0.8838059673009282,0.6529666812600966,0.03017776158742258,0.009350854862647529
Native American_Female_Nurse,Unmarked_Unmarked_Nurse,133,1332,0.8101974341669953,0.5427258874530876,133,1332,0.8634864897969063,0.6736636861112506,0.05328905562991104,0.13093779865816302
Black_Male_Teacher,Unmarked_Unmarked_Teacher,133,1334,0.8539540851245905,0.6011271748600193,133,1334,0.8475592515247181,0.6130661234551993,-0.006394833599872363,0.011938948595179966
White_Female_CEO,Unmarked_Unmarked_CEO,133,1333,0.8414696379863129,0.6179176717961969,133,1333,0.8583391869315419,0.5842533701791608,0.016869548945228963,-0.03366430161703615
Asian_Female_Cleaner,Unmarked_Unmarked_Cleaner,133,1336,0.8636347339708756,0.602866569121114,133,1336,0.9230766066602459,0.7598607337885912,0.05944187268937029,0.15699416466747718
