intersectional_id,control_id,n_target,n_control,accuracy,f1_score
Hispanic_Male_Accountant,Native American_Male_Accountant,269,267,0.7542884807596202,0.7474814219788326
Hispanic_Male_Cleaner,Hispanic_Female_Cleaner,267,269,0.6092809977989729,0.602255302771632
Hispanic_Male_Cleaner,Native American_Male_Cleaner,267,267,0.7728572164085931,0.7678536284639466
Hispanic_Male_Mechanic,Hispanic_Female_Mechanic,267,267,0.5567102238510337,0.5499345904346445
Hispanic_Male_Mechanic,Native American_Male_Mechanic,267,267,0.7784937318574756,0.7726771838104317
Hispanic_Male_Cashier,Hispanic_Female_Cashier,269,267,0.6170946441672781,0.6022350969307426
Hispanic_Male_Cashier,Native American_Male_Cashier,269,267,0.7525311812179016,0.7476805336849333
Hispanic_Female_CEO,Native American_Female_CEO,267,269,0.6564196625091709,0.6528821521013063
Hispanic_Female_Doctor,Native American_Female_Doctor,267,267,0.5826548868765562,0.5805096111654151
Hispanic_Female_Lawyer,Native American_Female_Lawyer,267,269,0.6174981658107117,0.6157519671480822
Hispanic_Female_Nurse,Native American_Female_Nurse,267,267,0.7763273738270842,0.7727566301034214
Hispanic_Female_Teacher,Native American_Female_Teacher,267,267,0.752990526013589,0.749602714444529
Hispanic_Female_Accountant,Native American_Female_Accountant,267,267,0.7693148106797666,0.7649038995227981
Hispanic_Female_Cleaner,Native American_Female_Cleaner,269,267,0.8141646072260622,0.8098937967443737
Hispanic_Female_Mechanic,Native American_Female_Mechanic,267,269,0.751430667644901,0.7450103352655717
Hispanic_Female_Cashier,Native American_Female_Cashier,267,269,0.7516074094811497,0.7444441307136096
Native American_Male_CEO,Native American_Female_CEO,269,269,0.5558082660797261,0.5537585289297031
Native American_Male_Doctor,Native American_Female_Doctor,267,267,0.49885323295798917,0.4868303159712303
Native American_Male_Lawyer,Native American_Female_Lawyer,267,269,0.5771460014673514,0.572543790361227
Native American_Male_Nurse,Native American_Female_Nurse,269,267,0.6047322083639032,0.6016188652855061
Native American_Male_Teacher,Native American_Female_Teacher,267,267,0.5434431720310058,0.530943563770397
Native American_Male_Accountant,Native American_Female_Accountant,267,267,0.559296964463087,0.5462357775492789
Native American_Male_Cleaner,Native American_Female_Cleaner,267,267,0.6168018174563334,0.6104947138529859
Native American_Male_Mechanic,Native American_Female_Mechanic,267,269,0.6029172913543228,0.6010155198673699
Native American_Male_Cashier,Native American_Female_Cashier,267,269,0.6043286867204696,0.6002213930626656
