intersectional_id,control_id,n_target,n_control,accuracy,f1_score
Black_Male_Teacher,Unmarked_Unmarked_Teacher,296,2697,0.919285307594657,0.6932082370500754
Black_Male_Nurse,Unmarked_Unmarked_Nurse,296,2693,0.9223618553547415,0.7222552787186413
Native American_Male_CEO,Unmarked_Unmarked_CEO,297,2696,0.9014933693754343,0.5677152241047915
Black_Female_Nurse,Unmarked_Unmarked_Nurse,296,2693,0.9074390772884231,0.6460601195569986
Black_Male_Accountant,Unmarked_Unmarked_Accountant,295,2698,0.9124603388448932,0.6490481353617579
Native American_Male_Cleaner,Unmarked_Unmarked_Cleaner,298,2701,0.9126205196140166,0.6521647393177336
Native American_Male_Lawyer,Unmarked_Unmarked_Lawyer,298,2694,0.9043652441611828,0.5706981141167258
Native American_Male_Cashier,Unmarked_Unmarked_Cashier,296,2697,0.9087836997725542,0.637244667733453
Native American_Male_Doctor,Unmarked_Unmarked_Doctor,296,2694,0.9070354351162967,0.5975480391146687
Black_Female_Doctor,Unmarked_Unmarked_Doctor,296,2694,0.9117758086100517,0.6450639295913672
Native American_Male_Mechanic,Unmarked_Unmarked_Mechanic,298,2696,0.9070888105431834,0.579248856224974
Black_Female_Teacher,Unmarked_Unmarked_Teacher,296,2697,0.9156558255760808,0.6621442941065825
Black_Female_CEO,Unmarked_Unmarked_CEO,298,2696,0.9024830980129842,0.5787899856146819
Native American_Male_Teacher,Unmarked_Unmarked_Teacher,298,2697,0.9294067555225816,0.7421223660989961
Native American_Male_Accountant,Unmarked_Unmarked_Accountant,298,2698,0.9144295604889997,0.6567729857965589
Black_Female_Lawyer,Unmarked_Unmarked_Lawyer,296,2694,0.9009523724293222,0.59486077558632
Black_Female_Accountant,Unmarked_Unmarked_Accountant,294,2698,0.9113383417593928,0.6670693289301861
